Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,Stay-N-Charge EV Charging Station - Holiday Inn Express & Suites Little Rock North - Sherwood,2350 Wildwood Ave,,Sherwood,AR,72120,,855-387-5847,E,,Public,24 hours daily; for guest use only,ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY,,,,,2,,,STAY_N_CHARGE,https://www.stayncharge.com,GPS,34.81445,-92.20539,11/13/2025,346294,2026-02-02 23:16:24 UTC,P,,,9/24/2023,,,,,J1772,US,,24 hours daily; for guest use only,,Public,,public,,,HOTEL,,,,,,,$0.45 per kWh,,,,,,,,,,TRUE,,,,,,,,LD,FALSE,
ELEC,Stay-N-Charge EV Charging Station - Home2 Suites by Hilton Bryant AR,2612 Span Way,,Bryant,AR,72022,,855-387-5847,E,,Public,24 hours daily; for guest use only,ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY,,,,,2,,,STAY_N_CHARGE,https://www.stayncharge.com,GPS,34.61952,-92.50056,11/13/2025,346299,2026-02-02 23:16:24 UTC,P,,,7/4/2023,,,,,J1772,US,,24 hours daily; for guest use only,,Public,,public,,,HOTEL,,,,,,,$0.45 per kWh,,,,,,,,,,TRUE,,,,,,,,LD,FALSE,
ELEC,Stay-N-Charge EV Charging Station - Home2 Suites by Hilton Forrest City,42 Eldridge Rd,,Forrest City,AR,72335,,855-387-5847,E,,Public,24 hours daily; for guest use only,ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY,,,,,2,,,STAY_N_CHARGE,https://www.stayncharge.com,GPS,35.0374,-90.79421,11/13/2025,346300,2026-02-02 23:16:24 UTC,P,,,4/14/2024,,,,,J1772,US,,24 hours daily; for guest use only,,Public,,public,,,HOTEL,,,,,,,$0.45 per kWh,,,,,,,,,,TRUE,,,,,,,,LD,FALSE,
ELEC,Stay-N-Charge EV Charging Station - Home2 Suites by Hilton Marion,410 Angelo's Grove Rd,,Marion,AR,72364,,855-387-5847,E,,Public,24 hours daily; for guest use only,ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY,,,,,2,,,STAY_N_CHARGE,https://www.stayncharge.com,GPS,35.20881,-90.2087,11/13/2025,346301,2026-02-02 23:16:24 UTC,P,,,4/14/2024,,,,,J1772,US,,24 hours daily; for guest use only,,Public,,public,,,HOTEL,,,,,,,$0.45 per kWh,,,,,,,,,,TRUE,,,,,,,,LD,FALSE,
ELEC,Stay-N-Charge EV Charging Station - La Quinta Inn & Suites by Wyndham Little Rock - Bryant,408 W Commerce St,,Bryant,AR,72022,,855-387-5847,E,,Public,24 hours daily; for guest use only,ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY,,,,,2,,,STAY_N_CHARGE,https://www.stayncharge.com,GPS,34.62134,-92.5011,11/13/2025,346302,2026-02-02 23:16:24 UTC,P,,,7/4/2023,,,,,J1772,US,,24 hours daily; for guest use only,,Public,,public,,,HOTEL,,,,,,,$0.45 per kWh,,,,,,,,,,TRUE,,,,,,,,LD,FALSE,
ELEC,Stay-N-Charge EV Charging Station - TownePlace Suites by Marriott - White Hall,8531 Sheridan Rd,,White Hall,AR,71602,,855-387-5847,E,,Public,24 hours daily; for guest use only,ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY,,,,,2,,,STAY_N_CHARGE,https://www.stayncharge.com,GPS,34.26252,-92.10643,11/13/2025,346310,2026-02-02 23:16:24 UTC,P,,,3/24/2023,,,,,J1772,US,,24 hours daily; for guest use only,,Public,,public,,,HOTEL,,,,,,,$0.45 per kWh,,,,,,,,,,TRUE,,,,,,,,LD,FALSE,
ELEC,"J.B. HUNT JBHT CHARGER3,4",515 Enterprise Dr,,Lowell,AR,72745,,888-758-4389,E,,Public,"Mon: 12:00am-7:00am, 5:00pm-11:59pm; Tue: 12:00am-7:00am, 5:00pm-11:59pm; Wed: 12:00am-7:00am, 5:00pm-11:59pm; Thu: 12:00am-7:00am, 5:00pm-11:59pm; Fri: 12:00am-7:00am, 5:00pm-11:59pm; Sat: 12:00am-11:59pm; Sun: 12:00am-11:59pm",,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.250793,-94.147421,3/29/2026,347124,2026-03-29 03:10:11 UTC,,,,5/31/2024,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,CITY-LITTLEROCK REBSAMEN GOLF,3400 Rebsamen Park Rd,,Little Rock,AR,72202,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.782045,-92.321652,3/29/2026,347173,2026-03-29 03:14:55 UTC,,,,5/31/2024,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Pilot Travel Center 118,7801 Alcoa Rd,,Benton,AR,72019,,877-455-3833,E,,Public,24 hours daily,,,,,,,4,,eVgo Network,https://www.evgo.com,GPS,34.60832,-92.53334,3/29/2026,347669,2026-03-29 00:01:30 UTC,,,,6/13/2024,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Pilot Travel Center 606,8300 State Highway 108,,Texarkana,AR,71854,,877-455-3833,E,,Public,24 hours daily,,,,,,,4,,eVgo Network,https://www.evgo.com,GPS,33.51376,-93.94809,3/29/2026,347670,2026-03-29 00:01:41 UTC,,,,6/14/2024,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,City of Fayetteville - Downtown Parking Deck,325 North West Avenue,,Fayetteville,AR,72701,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,36.06768711,-94.16561046,3/29/2026,347687,2026-03-29 00:47:31 UTC,,,,6/10/2024,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Autel - Mark Martin Ford,1601 Batesville Blvd,,Batesville,AR,72501,,844-765-0150,E,,Public,24 hours daily,A D Debit M V,,,,,5,4,,AUTEL,https://autelenergy.us,GPS,35.71410028,-91.63178899,7/11/2024,349551,2025-05-02 18:53:45 UTC,P,,,6/24/2024,,,,,J1772 J1772COMBO,US,,,,Public,,public,,,CAR_DEALER,,,,,,,$0.45 per kWh,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Scott Wood Chrysler Dodge Jeep Ram,1676 Batesville Blvd,,Batesville,AR,72501,,870-793-8450,E,,Public,8am-5:30pm M-F; 8am-5pm Sat,A D Debit M V,,,,,1,,,Non-Networked,,GPS,35.71022947,-91.63266624,7/11/2024,349552,2025-02-12 00:16:32 UTC,P,,,6/24/2024,,,,,J1772,US,,,,Public,,public,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,OBE EMBASSY LITROC1,11301 Financial Centre Parkway,"By using this EV charger, you agree OBE Power owns and operates it, keeping all environmental attributes, including carbon credits.",Little Rock,AR,72211,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.745871,-92.40032,3/29/2026,350755,2026-03-29 03:17:03 UTC,,,,7/19/2024,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,OBE EMBASSY LITROC2,11301 Financial Centre Parkway,"By using this EV charger, you agree OBE Power owns and operates it, keeping all environmental attributes, including carbon credits.",Little Rock,AR,72211,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.745671,-92.400067,3/29/2026,350756,2026-03-29 03:17:06 UTC,,,,7/19/2024,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,SCMC FRONT UNIT 1,960 U. S. Hwy 71,,De Queen,AR,71832,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.107031,-94.319396,3/29/2026,350821,2026-03-29 02:44:21 UTC,,,,7/20/2024,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,SCMC BACK UNIT,960 U. S. Hwy 71,,De Queen,AR,71832,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.106122,-94.318908,3/29/2026,350846,2026-03-29 03:00:11 UTC,,,,7/20/2024,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,SCMC FRONT UNIT 2,960 U. S. Hwy 71,,De Queen,AR,71832,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.107102,-94.319419,3/29/2026,350847,2026-03-29 03:00:21 UTC,,,,7/20/2024,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,"Smart Auto Group 4, LLC",1 Smart Drive,,White Hall,AR,71602,,888-998-2546,E,,Public,24 hours daily,,,,,,1,2,,Blink Network,https://blinkcharging.com,GPS,34.26326804,-92.10642456,3/29/2026,351445,2026-03-29 00:50:19 UTC,,,,6/20/2024,,,,,J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Holiday Inn Express & Suites Morrilton,8 Bruce St,,Morrilton,AR,72110,,866-350-2738,E,,Public - Credit card at all times,24 Hours Daily,A CREDIT D M V,,,,,1,,,UNIVERSAL,https://universalevcharging.com,GPS,35.17302429,-92.72137437,8/15/2024,351823,2025-12-17 18:19:35 UTC,P,,,8/30/2023,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,HOTEL,,,,,,,,,,,,,,,,,TRUE,,,,,,,,MD,FALSE,
ELEC,Best Western Sherwood Inn & Suites,7533 Warden Rd N,,Little Rock,AR,72120,,866-350-2738,E,,Public - Credit card at all times,24 Hours Daily,A CREDIT D M V,,,,,2,,,UNIVERSAL,https://universalevcharging.com,GPS,34.82584339,-92.19412257,8/15/2024,351824,2025-12-17 18:19:35 UTC,P,,,8/30/2023,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,HOTEL,,,,,,,,,,,,,,,,,TRUE,,,,,,,,MD,FALSE,
ELEC,Motel 6 Texarkana,4300 N State Line Ave,,Texarkana,AR,71854,,866-350-2738,E,,Public - Credit card at all times,24 Hours Daily,A CREDIT D M V,,,,,1,,,UNIVERSAL,https://universalevcharging.com,GPS,33.46537776,-94.04245099,8/15/2024,351829,2025-12-17 18:19:35 UTC,P,,,8/31/2023,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,HOTEL,,,,,,,,,,,,,,,,,TRUE,,,,,,,,MD,FALSE,
ELEC,Red Roof Inn Texarkana,5300 N State Line,,Texarkana,AR,71855,,866-350-2738,E,,Public - Credit card at all times,24 Hours Daily,A CREDIT D M V,,,,,1,,,UNIVERSAL,https://universalevcharging.com,GPS,33.474587,-94.04250091,8/15/2024,351830,2025-12-17 18:19:35 UTC,P,,,1/9/2023,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,HOTEL,,,,,,,,,,,,,,,,,TRUE,,,,,,,,MD,FALSE,
ELEC,Best Western Sherwood Inn & Suites,7531 Warden Rd,,North Little Rock,AR,72120,,866-350-2738,E,,Public - Credit card at all times,24 Hours Daily,A CREDIT D M V,,,,,2,,,UNIVERSAL,https://universalevcharging.com,GPS,34.8256455,-92.19398512,8/15/2024,351842,2025-12-17 18:19:35 UTC,P,,,8/30/2023,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,HOTEL,,,,,,,,,,,,,,,,,TRUE,,,,,,,,MD,FALSE,
ELEC,6345 US 49,6345 US 49,,Paragould,AR,72450,,866-816-7584,E,,Public,24 hours daily,,,,,,,2,,EV Connect,https://www.evconnect.com,GPS,35.982221,-90.542435,3/29/2026,352027,2026-03-29 04:38:58 UTC,,,,8/2/2024,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,OBE EMBASSY LITROC3,11301 Financial Centre Parkway,"By using this EV charger, you agree OBE Power owns and operates it, keeping all environmental attributes, including carbon credits.",Little Rock,AR,72211,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.745522,-92.400053,3/29/2026,352506,2026-03-29 03:19:05 UTC,,,,8/14/2024,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Pilot Travel Center 145,5660 West Sunset Ave,,Springdale,AR,72762,,877-455-3833,E,,Public,24 hours daily,,,,,,,4,,eVgo Network,https://www.evgo.com,GPS,36.17649,-94.19286,3/28/2026,353138,2026-03-29 00:00:36 UTC,,,,8/21/2024,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,George Kell Motors,3808 Van Dyke Rd,,Newport,AR,72112,,888-998-2546,E,,Public,24 hours daily,,,,,,,2,,Blink Network,https://blinkcharging.com,GPS,35.64160341,-91.24055065,3/29/2026,355250,2026-03-29 00:04:27 UTC,,,,7/28/2022,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,102 WEST EV EV2,1406 SW Bright Rd,Charger is right in front of building. Towards the West side.,Bentonville,AR,72712,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.356525,-94.233836,3/29/2026,355859,2026-03-29 03:21:24 UTC,,,,9/18/2024,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,102 WEST EV EV3,1501 SW Aileron Cir,,Bentonville,AR,72712,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.356613,-94.232915,3/29/2026,355860,2026-03-29 03:21:24 UTC,,,,9/18/2024,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Gwatney Chevrolet,1301 T P White Drive,,Jacksonville,AR,72076,,888-998-2546,E,,Public,24 hours daily,,,,,,,2,,Blink Network,https://blinkcharging.com,GPS,34.8790985,-92.112617,3/29/2026,357915,2026-03-29 00:44:38 UTC,,,,9/12/2023,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Smith Ford,908 E Oak St,,Conway,AR,72032,,888-357-1009,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY CREDIT D Debit M V,,,,,,4,,FORD_CHARGE,https://www.ford.com/support/category/electric-vehicle/charging/public-charging/,GPS,35.093564,-92.418623,3/29/2026,358408,2026-03-29 06:20:11 UTC,,,,6/20/2024,,,,,J1772COMBO,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Red Roof Inn Forrest City - Tesla Destination,2333 N Washington St,,Forrest City,AR,72335,,877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,35.032421,-90.790914,7/1/2024,358680,2025-02-12 00:16:32 UTC,P,,,7/1/2024,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,
ELEC,Nichols Realty Express - Tesla Destination,121 Lost Creek Pkwy,,Fairfield Bay,AR,72088,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,35.612432,-92.263078,7/1/2024,358710,2025-02-12 00:16:32 UTC,P,,,7/1/2024,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,
ELEC,Lesmeister Guesthouse - Tesla Destination,104 E Pyburn St,,Pocahontas,AR,72455,,877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,36.262012,-90.969326,7/1/2024,358865,2025-02-12 00:16:32 UTC,P,,,7/1/2024,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,
ELEC,Hampton Inn & Suites West Little Rock - Tesla Destination,1301 S Shackleford Rd,,Little Rock,AR,72211,,877-798-3752,E,,Public,,,,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,34.741503,-92.393141,7/1/2024,358970,2025-02-12 00:16:32 UTC,P,,,7/1/2024,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,
ELEC,Horseshoe Canyon Ranch - Tesla Destination,HC 70 Box 261,,Jasper,AR,72641,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,36.00497,-93.29272,7/1/2024,359277,2025-05-06 21:10:23 UTC,P,,,,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,
ELEC,Red Oak Station - Jasper - Tesla Destination,100 Stone St,,Jasper,AR,72641,,877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,36.006922,-93.186939,7/1/2024,359360,2025-02-12 00:16:32 UTC,P,,,7/1/2024,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,
ELEC,Aloft Little Rock West - Tesla Destination,716 RAHLING RD,,Little Rock,AR,72223,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,34.768544,-92.461014,7/1/2024,359377,2025-05-06 21:10:23 UTC,P,,,,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,
ELEC,DoubleTree by Hilton Hot Springs - Tesla Destination,4813 Central Ave,,Hot Springs,AR,71913,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,34.44387,-93.088835,7/1/2024,359651,2025-02-12 00:16:32 UTC,P,,,7/1/2024,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,
ELEC,PATIO CHARGER HAMPTON INN,3629 McCain Boulevard,North side of building,North Little Rock,AR,72116,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.794146,-92.229757,3/29/2026,371636,2026-03-29 03:10:30 UTC,,,,11/20/2024,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Flying J 607,3400 Service Loop Road,,West Memphis,AR,72301,,877-455-3833,E,,Public,24 hours daily,,,,,,,4,,eVgo Network,https://www.evgo.com,GPS,35.154562,-90.144478,3/28/2026,371701,2026-03-28 23:59:30 UTC,,,,11/21/2024,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Walmart EV Charging,4870 Elm Springs Rd,,Springdale,AR,72762,,833-886-9393,E,,Public,24 hours daily,A D Debit M V,,,,,,4,,WALMART,https://www.walmart.com/cp/ev/9145505,GPS,36.19541394,-94.18518796,3/12/2026,371848,2026-03-17 18:04:54 UTC,P,,,11/22/2024,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,$0.44 per kWh,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Stay-N-Charge - Span Hospitality,11524 Fairview Rd,,Little Rock,AR,72212,,855-387-5847,E,,Public,24 hours daily,ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY CREDIT,,,,,2,,,STAY_N_CHARGE,https://www.stayncharge.com,GPS,34.79111,-92.40339,11/13/2025,375259,2026-02-02 23:16:24 UTC,P,,,7/12/2024,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,PULASKICOUNTY ROAD & BRIDGE 1,3200 Brown St,Canopy Cover/Welding Shop,Little Rock,AR,72204,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.721213,-92.311748,3/29/2026,375275,2026-03-29 02:59:59 UTC,,,,1/9/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,PULASKICOUNTY ADMIN BLDG 2,201 Broadway St,,Little Rock,AR,72201,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.747446,-92.275199,3/29/2026,375276,2026-03-29 03:12:20 UTC,,,,1/9/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,PULASKICOUNTY ADMIN BLDG 3,201 Broadway St,Employee/Customer Parking Lot,Little Rock,AR,72201,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.747429,-92.274949,3/29/2026,375277,2026-03-29 03:12:22 UTC,,,,1/9/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Cogswell Motors,1900 East Main Street,,Russellville,AR,72801,,888-998-2546,T,12/31/2025,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,8,,,Blink Network,https://blinkcharging.com,GPS,35.27784364,-93.11078965,3/29/2026,375751,2026-03-29 00:05:07 UTC,,,,12/30/2024,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,OZARKS PARKING STATION 8,5210 Watkins Avenue,,Springdale,AR,72762,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.162351,-94.188491,3/29/2026,376022,2026-03-29 03:29:17 UTC,,,,1/22/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Eugene Vaughn Ford - Service Center,106 Hwy 63 West,,Marked Tree,AR,72365,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,https://blinkcharging.com,GPS,35.5346706,-90.4216004,3/29/2026,380628,2026-03-29 00:26:50 UTC,,,,2/7/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Fayetteville Town Center,15 West Mountain Street,,Fayetteville,AR,72701,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,36.06129854,-94.16013543,3/29/2026,382244,2026-03-29 00:44:50 UTC,,,,11/6/2024,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,FRANKLINS CHARG POWER LINK 1,714 South Woodrow Street,,Little Rock,AR,72205,,888-758-4389,E,,Public,24 hours daily,,,,,,,2,,ChargePoint Network,https://www.chargepoint.com,GPS,34.744554,-92.305864,3/29/2026,384544,2026-03-29 03:31:31 UTC,,,,2/19/2025,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,FRANKLINS CHARG PL02,724 S Woodrow St,,Little Rock,AR,72205,,888-758-4389,E,,Public,24 hours daily,,,,,,,2,,ChargePoint Network,https://www.chargepoint.com,GPS,34.744586,-92.306103,3/29/2026,384807,2026-03-29 03:31:34 UTC,,,,2/22/2025,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,McLarty Daniel Chevrolet,1159 N 45th St,,Springdale,AR,72762,,,E,,Public,Customer use only,,,,,,1,,,Non-Networked,,GPS,36.19556301,-94.17816151,5/12/2025,387010,2026-02-02 23:16:24 UTC,P,,,6/1/2013,,,,,J1772,US,,,,Public,,public,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,TRUE,,,,,,,,LD,FALSE,
ELEC,CITY-LITTLEROCK CLR FLEET 3,3314 Je Davis Dr,,Little Rock,AR,72209,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.674053,-92.31488,3/29/2026,387184,2026-03-29 03:32:09 UTC,,,,3/4/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,CITY-LITTLEROCK CLR FLEET 6,3314 Je Davis Dr,,Little Rock,AR,72209,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.674062,-92.31488,3/29/2026,387376,2026-03-29 03:32:07 UTC,,,,3/7/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Lyon College,2300 Highland Road,,Batesville,AR,72501,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,35.77778432,-91.62520355,3/29/2026,388075,2026-03-29 00:46:58 UTC,,,,3/19/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,The Bend on Promenade-Site,4401 W Cedar Brooke Ln,,Rogers,AR,72758,,888-222-6618,E,,Public,,,,,,,1,,,NOODOE,https://www.noodoe.com,GPS,36.3257087,-94.1782338,3/29/2026,388442,2026-03-29 05:28:35 UTC,,,,3/24/2025,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
